grid_id,lon,lat
529,101.934341,8.518917
530,102.160622,8.518917
531,102.386894,8.518917
532,102.613174,8.518917
533,102.839447,8.518917
534,103.065727,8.518917
535,103.292007,8.518917
536,103.51828,8.518917
537,103.74456,8.518917
538,103.970833,8.518917
539,104.197113,8.518917
540,104.423386,8.518917
541,104.649666,8.518917
542,104.875938,8.518917
543,105.102219,8.518917
544,105.328499,8.518917
545,105.554771,8.518917
546,105.781052,8.518917
547,97.182526,8.742632
548,97.408806,8.742632
549,97.635086,8.742632
550,97.861359,8.742632
551,98.087639,8.742632
552,98.313911,8.742632
553,98.540192,8.742632
554,98.766464,8.742632
555,98.992744,8.742632
556,99.219017,8.742632
557,99.445297,8.742632
558,99.671577,8.742632
559,99.89785,8.742632
560,100.12413,8.742632
561,100.350403,8.742632
562,100.576683,8.742632
563,100.802956,8.742632
564,101.029236,8.742632
565,101.255516,8.742632
566,101.481789,8.742632
567,101.708069,8.742632
568,101.934341,8.742632
569,102.160622,8.742632
570,102.386894,8.742632
571,102.613174,8.742632
572,102.839447,8.742632
573,103.065727,8.742632
574,103.292007,8.742632
575,103.51828,8.742632
576,103.74456,8.742632
577,103.970833,8.742632
578,104.197113,8.742632
579,104.423386,8.742632
580,104.649666,8.742632
581,104.875938,8.742632
582,105.102219,8.742632
583,105.328499,8.742632
584,105.554771,8.742632
585,105.781052,8.742632
586,97.182526,8.966211
587,97.408806,8.966211
588,97.635086,8.966211
589,97.861359,8.966211
590,98.087639,8.966211
591,98.313911,8.966211
592,98.540192,8.966211
593,98.766464,8.966211
594,98.992744,8.966211
595,99.219017,8.966211
596,99.445297,8.966211
597,99.671577,8.966211
598,99.89785,8.966211
599,100.12413,8.966211
600,100.350403,8.966211
601,100.576683,8.966211
602,100.802956,8.966211
603,101.029236,8.966211
604,101.255516,8.966211
605,101.481789,8.966211
606,101.708069,8.966211
607,101.934341,8.966211
608,102.160622,8.966211
609,102.386894,8.966211
610,102.613174,8.966211
611,102.839447,8.966211
612,103.065727,8.966211
613,103.292007,8.966211
614,103.51828,8.966211
615,103.74456,8.966211
616,103.970833,8.966211
617,104.197113,8.966211
618,104.423386,8.966211
619,104.649666,8.966211
620,104.875938,8.966211
621,105.102219,8.966211
622,105.328499,8.966211
623,105.554771,8.966211
624,105.781052,8.966211
625,97.182526,9.189654
626,97.408806,9.189654
627,97.635086,9.189654
628,97.861359,9.189654
629,98.087639,9.189654
630,98.313911,9.189654
631,98.540192,9.189654
632,98.766464,9.189654
633,98.992744,9.189654
634,99.219017,9.189654
635,99.445297,9.189654
636,99.671577,9.189654
637,99.89785,9.189654
638,100.12413,9.189654
639,100.350403,9.189654
640,100.576683,9.189654
641,100.802956,9.189654
642,101.029236,9.189654
643,101.255516,9.189654
644,101.481789,9.189654
645,101.708069,9.189654
646,101.934341,9.189654
647,102.160622,9.189654
648,102.386894,9.189654
649,102.613174,9.189654
650,102.839447,9.189654
651,103.065727,9.189654
652,103.292007,9.189654
653,103.51828,9.189654
654,103.74456,9.189654
655,103.970833,9.189654
656,104.197113,9.189654
657,104.423386,9.189654
658,104.649666,9.189654
659,104.875938,9.189654
660,105.102219,9.189654
661,105.328499,9.189654
662,105.554771,9.189654
663,105.781052,9.189654
664,97.182526,9.412956
665,97.408806,9.412956
666,97.635086,9.412956
667,97.861359,9.412956
668,98.087639,9.412956
669,98.313911,9.412956
670,98.540192,9.412956
671,98.766464,9.412956
672,98.992744,9.412956
673,99.219017,9.412956
674,99.445297,9.412956
675,99.671577,9.412956
676,99.89785,9.412956
677,100.12413,9.412956
678,100.350403,9.412956
679,100.576683,9.412956
680,100.802956,9.412956
681,101.029236,9.412956
682,101.255516,9.412956
683,101.481789,9.412956
684,101.708069,9.412956
685,101.934341,9.412956
686,102.160622,9.412956
687,102.386894,9.412956
688,102.613174,9.412956
689,102.839447,9.412956
690,103.065727,9.412956
691,103.292007,9.412956
692,103.51828,9.412956
693,103.74456,9.412956
694,103.970833,9.412956
695,104.197113,9.412956
696,104.423386,9.412956
697,104.649666,9.412956
698,104.875938,9.412956
699,105.102219,9.412956
700,105.328499,9.412956
701,105.554771,9.412956
702,105.781052,9.412956
703,97.182526,9.636113
704,97.408806,9.636113
705,97.635086,9.636113
706,97.861359,9.636113
707,98.087639,9.636113
708,98.313911,9.636113
709,98.540192,9.636113
710,98.766464,9.636113
711,98.992744,9.636113
712,99.219017,9.636113
713,99.445297,9.636113
714,99.671577,9.636113
715,99.89785,9.636113
716,100.12413,9.636113
717,100.350403,9.636113
718,100.576683,9.636113
719,100.802956,9.636113
720,101.029236,9.636113
721,101.255516,9.636113
722,101.481789,9.636113
723,101.708069,9.636113
724,101.934341,9.636113
725,102.160622,9.636113
726,102.386894,9.636113
727,102.613174,9.636113
728,102.839447,9.636113
729,103.065727,9.636113
730,103.292007,9.636113
731,103.51828,9.636113
732,103.74456,9.636113
733,103.970833,9.636113
734,104.197113,9.636113
735,104.423386,9.636113
736,104.649666,9.636113
737,104.875938,9.636113
738,105.102219,9.636113
739,105.328499,9.636113
740,105.554771,9.636113
741,105.781052,9.636113
742,97.182526,9.859123
743,97.408806,9.859123
744,97.635086,9.859123
745,97.861359,9.859123
746,98.087639,9.859123
747,98.313911,9.859123
748,98.540192,9.859123
749,98.766464,9.859123
750,98.992744,9.859123
751,99.219017,9.859123
752,99.445297,9.859123
753,99.671577,9.859123
754,99.89785,9.859123
755,100.12413,9.859123
756,100.350403,9.859123
757,100.576683,9.859123
758,100.802956,9.859123
759,101.029236,9.859123
760,101.255516,9.859123
761,101.481789,9.859123
762,101.708069,9.859123
763,101.934341,9.859123
764,102.160622,9.859123
765,102.386894,9.859123
766,102.613174,9.859123
767,102.839447,9.859123
768,103.065727,9.859123
769,103.292007,9.859123
770,103.51828,9.859123
771,103.74456,9.859123
772,103.970833,9.859123
773,104.197113,9.859123
774,104.423386,9.859123
775,104.649666,9.859123
776,104.875938,9.859123
777,105.102219,9.859123
778,105.328499,9.859123
779,105.554771,9.859123
780,105.781052,9.859123
781,97.182526,10.081983
782,97.408806,10.081983
783,97.635086,10.081983
784,97.861359,10.081983
785,98.087639,10.081983
786,98.313911,10.081983
787,98.540192,10.081983
788,98.766464,10.081983
789,98.992744,10.081983
790,99.219017,10.081983
791,99.445297,10.081983
792,99.671577,10.081983
793,99.89785,10.081983
794,100.12413,10.081983
795,100.350403,10.081983
796,100.576683,10.081983
797,100.802956,10.081983
798,101.029236,10.081983
799,101.255516,10.081983
800,101.481789,10.081983
801,101.708069,10.081983
802,101.934341,10.081983
803,102.160622,10.081983
804,102.386894,10.081983
805,102.613174,10.081983
806,102.839447,10.081983
807,103.065727,10.081983
808,103.292007,10.081983
809,103.51828,10.081983
810,103.74456,10.081983
811,103.970833,10.081983
812,104.197113,10.081983
813,104.423386,10.081983
814,104.649666,10.081983
815,104.875938,10.081983
816,105.102219,10.081983
817,105.328499,10.081983
818,105.554771,10.081983
819,105.781052,10.081983
820,97.182526,10.304688
821,97.408806,10.304688
822,97.635086,10.304688
823,97.861359,10.304688
824,98.087639,10.304688
825,98.313911,10.304688
826,98.540192,10.304688
827,98.766464,10.304688
828,98.992744,10.304688
829,99.219017,10.304688
830,99.445297,10.304688
831,99.671577,10.304688
832,99.89785,10.304688
833,100.12413,10.304688
834,100.350403,10.304688
835,100.576683,10.304688
836,100.802956,10.304688
837,101.029236,10.304688
838,101.255516,10.304688
839,101.481789,10.304688
840,101.708069,10.304688
841,101.934341,10.304688
842,102.160622,10.304688
843,102.386894,10.304688
844,102.613174,10.304688
845,102.839447,10.304688
846,103.065727,10.304688
847,103.292007,10.304688
848,103.51828,10.304688
849,103.74456,10.304688
850,103.970833,10.304688
851,104.197113,10.304688
852,104.423386,10.304688
853,104.649666,10.304688
854,104.875938,10.304688
855,105.102219,10.304688
856,105.328499,10.304688
857,105.554771,10.304688
858,105.781052,10.304688
859,97.182526,10.527236
860,97.408806,10.527236
861,97.635086,10.527236
862,97.861359,10.527236
863,98.087639,10.527236
864,98.313911,10.527236
865,98.540192,10.527236
866,98.766464,10.527236
867,98.992744,10.527236
868,99.219017,10.527236
869,99.445297,10.527236
870,99.671577,10.527236
871,99.89785,10.527236
872,100.12413,10.527236
873,100.350403,10.527236
874,100.576683,10.527236
875,100.802956,10.527236
876,101.029236,10.527236
877,101.255516,10.527236
878,101.481789,10.527236
879,101.708069,10.527236
880,101.934341,10.527236
881,102.160622,10.527236
882,102.386894,10.527236
883,102.613174,10.527236
884,102.839447,10.527236
885,103.065727,10.527236
886,103.292007,10.527236
887,103.51828,10.527236
888,103.74456,10.527236
889,103.970833,10.527236
890,104.197113,10.527236
891,104.423386,10.527236
892,104.649666,10.527236
893,104.875938,10.527236
894,105.102219,10.527236
895,105.328499,10.527236
896,105.554771,10.527236
897,105.781052,10.527236
898,97.182526,10.749623
899,97.408806,10.749623
900,97.635086,10.749623
901,97.861359,10.749623
902,98.087639,10.749623
903,98.313911,10.749623
904,98.540192,10.749623
905,98.766464,10.749623
906,98.992744,10.749623
907,99.219017,10.749623
908,99.445297,10.749623
909,99.671577,10.749623
910,99.89785,10.749623
911,100.12413,10.749623
912,100.350403,10.749623
913,100.576683,10.749623
914,100.802956,10.749623
915,101.029236,10.749623
916,101.255516,10.749623
917,101.481789,10.749623
918,101.708069,10.749623
919,101.934341,10.749623
920,102.160622,10.749623
921,102.386894,10.749623
922,102.613174,10.749623
923,102.839447,10.749623
924,103.065727,10.749623
925,103.292007,10.749623
926,103.51828,10.749623
927,103.74456,10.749623
928,103.970833,10.749623
929,104.197113,10.749623
930,104.423386,10.749623
931,104.649666,10.749623
932,104.875938,10.749623
933,105.102219,10.749623
934,105.328499,10.749623
935,105.554771,10.749623
936,105.781052,10.749623
937,97.182526,10.971847
938,97.408806,10.971847
939,97.635086,10.971847
940,97.861359,10.971847
941,98.087639,10.971847
942,98.313911,10.971847
943,98.540192,10.971847
944,98.766464,10.971847
945,98.992744,10.971847
946,99.219017,10.971847
947,99.445297,10.971847
948,99.671577,10.971847
949,99.89785,10.971847
950,100.12413,10.971847
951,100.350403,10.971847
952,100.576683,10.971847
953,100.802956,10.971847
954,101.029236,10.971847
955,101.255516,10.971847
956,101.481789,10.971847
957,101.708069,10.971847
958,101.934341,10.971847
959,102.160622,10.971847
960,102.386894,10.971847
961,102.613174,10.971847
962,102.839447,10.971847
963,103.065727,10.971847
964,103.292007,10.971847
965,103.51828,10.971847
966,103.74456,10.971847
967,103.970833,10.971847
968,104.197113,10.971847
969,104.423386,10.971847
970,104.649666,10.971847
971,104.875938,10.971847
972,105.102219,10.971847
973,105.328499,10.971847
974,105.554771,10.971847
975,105.781052,10.971847
976,97.182526,11.193903
977,97.408806,11.193903
978,97.635086,11.193903
979,97.861359,11.193903
980,98.087639,11.193903
981,98.313911,11.193903
982,98.540192,11.193903
983,98.766464,11.193903
984,98.992744,11.193903
985,99.219017,11.193903
986,99.445297,11.193903
987,99.671577,11.193903
988,99.89785,11.193903
989,100.12413,11.193903
990,100.350403,11.193903
991,100.576683,11.193903
992,100.802956,11.193903
993,101.029236,11.193903
994,101.255516,11.193903
995,101.481789,11.193903
996,101.708069,11.193903
997,101.934341,11.193903
998,102.160622,11.193903
999,102.386894,11.193903
1000,102.613174,11.193903
1001,102.839447,11.193903
1002,103.065727,11.193903
1003,103.292007,11.193903
1004,103.51828,11.193903
1005,103.74456,11.193903
1006,103.970833,11.193903
1007,104.197113,11.193903
1008,104.423386,11.193903
1009,104.649666,11.193903
1010,104.875938,11.193903
1011,105.102219,11.193903
1012,105.328499,11.193903
1013,105.554771,11.193903
1014,105.781052,11.193903
1015,97.182526,11.41579
1016,97.408806,11.41579
1017,97.635086,11.41579
1018,97.861359,11.41579
1019,98.087639,11.41579
1020,98.313911,11.41579
1021,98.540192,11.41579
1022,98.766464,11.41579
1023,98.992744,11.41579
1024,99.219017,11.41579
1025,99.445297,11.41579
1026,99.671577,11.41579
1027,99.89785,11.41579
1028,100.12413,11.41579
1029,100.350403,11.41579
1030,100.576683,11.41579
1031,100.802956,11.41579
1032,101.029236,11.41579
1033,101.255516,11.41579
1034,101.481789,11.41579
1035,101.708069,11.41579
1036,101.934341,11.41579
1037,102.160622,11.41579
1038,102.386894,11.41579
1039,102.613174,11.41579
1040,102.839447,11.41579
1041,103.065727,11.41579
1042,103.292007,11.41579
1043,103.51828,11.41579
1044,103.74456,11.41579
1045,103.970833,11.41579
1046,104.197113,11.41579
1047,104.423386,11.41579
1048,104.649666,11.41579
1049,104.875938,11.41579
1050,105.102219,11.41579
1051,105.328499,11.41579
1052,105.554771,11.41579
1053,105.781052,11.41579
1054,97.182526,11.637503
1055,97.408806,11.637503
1056,97.635086,11.637503
1057,97.861359,11.637503
1058,98.087639,11.637503
1059,98.313911,11.637503
1060,98.540192,11.637503
1061,98.766464,11.637503
1062,98.992744,11.637503
1063,99.219017,11.637503
1064,99.445297,11.637503
1065,99.671577,11.637503
1066,99.89785,11.637503
1067,100.12413,11.637503
1068,100.350403,11.637503
1069,100.576683,11.637503
1070,100.802956,11.637503
1071,101.029236,11.637503
1072,101.255516,11.637503
1073,101.481789,11.637503
1074,101.708069,11.637503
1075,101.934341,11.637503
1076,102.160622,11.637503
1077,102.386894,11.637503
1078,102.613174,11.637503
1079,102.839447,11.637503
1080,103.065727,11.637503
1081,103.292007,11.637503
1082,103.51828,11.637503
1083,103.74456,11.637503
1084,103.970833,11.637503
1085,104.197113,11.637503
1086,104.423386,11.637503
1087,104.649666,11.637503
1088,104.875938,11.637503
1089,105.102219,11.637503
1090,105.328499,11.637503
1091,105.554771,11.637503
1092,105.781052,11.637503
1093,97.182526,11.859039
1094,97.408806,11.859039
1095,97.635086,11.859039
1096,97.861359,11.859039
1097,98.087639,11.859039
1098,98.313911,11.859039
1099,98.540192,11.859039
1100,98.766464,11.859039
1101,98.992744,11.859039
1102,99.219017,11.859039
1103,99.445297,11.859039
1104,99.671577,11.859039
1105,99.89785,11.859039
1106,100.12413,11.859039
1107,100.350403,11.859039
1108,100.576683,11.859039
1109,100.802956,11.859039
1110,101.029236,11.859039
1111,101.255516,11.859039
1112,101.481789,11.859039
1113,101.708069,11.859039
1114,101.934341,11.859039
1115,102.160622,11.859039
1116,102.386894,11.859039
1117,102.613174,11.859039
1118,102.839447,11.859039
1119,103.065727,11.859039
1120,103.292007,11.859039
1121,103.51828,11.859039
1122,103.74456,11.859039
1123,103.970833,11.859039
1124,104.197113,11.859039
1125,104.423386,11.859039
1126,104.649666,11.859039
1127,104.875938,11.859039
1128,105.102219,11.859039
1129,105.328499,11.859039
1130,105.554771,11.859039
1131,105.781052,11.859039
1132,97.182526,12.080397
1133,97.408806,12.080397
1134,97.635086,12.080397
1135,97.861359,12.080397
1136,98.087639,12.080397
1137,98.313911,12.080397
1138,98.540192,12.080397
1139,98.766464,12.080397
1140,98.992744,12.080397
1141,99.219017,12.080397
1142,99.445297,12.080397
1143,99.671577,12.080397
1144,99.89785,12.080397
1145,100.12413,12.080397
1146,100.350403,12.080397
1147,100.576683,12.080397
1148,100.802956,12.080397
1149,101.029236,12.080397
1150,101.255516,12.080397
1151,101.481789,12.080397
1152,101.708069,12.080397
1153,101.934341,12.080397
1154,102.160622,12.080397
