grid_id,lon,lat
1310,102.160622,12.963964
1311,102.386894,12.963964
1312,102.613174,12.963964
1335,98.992744,13.184375
1336,99.219017,13.184375
1337,99.445297,13.184375
1338,99.671577,13.184375
1339,99.89785,13.184375
1340,100.12413,13.184375
1343,100.802956,13.184375
1344,101.029236,13.184375
1345,101.255516,13.184375
1346,101.481789,13.184375
1347,101.708069,13.184375
1348,101.934341,13.184375
1349,102.160622,13.184375
1350,102.386894,13.184375
1375,99.219017,13.404588
1376,99.445297,13.404588
1377,99.671577,13.404588
1378,99.89785,13.404588
1379,100.12413,13.404588
1380,100.350403,13.404588
1381,100.576683,13.404588
1382,100.802956,13.404588
1383,101.029236,13.404588
1384,101.255516,13.404588
1385,101.481789,13.404588
1386,101.708069,13.404588
1387,101.934341,13.404588
1388,102.160622,13.404588
1389,102.386894,13.404588
1414,99.219017,13.624599
1415,99.445297,13.624599
1416,99.671577,13.624599
1417,99.89785,13.624599
1418,100.12413,13.624599
1419,100.350403,13.624599
1420,100.576683,13.624599
1421,100.802956,13.624599
1422,101.029236,13.624599
1423,101.255516,13.624599
1424,101.481789,13.624599
1425,101.708069,13.624599
1426,101.934341,13.624599
1427,102.160622,13.624599
1428,102.386894,13.624599
1429,102.613174,13.624599
1452,98.992744,13.844405
1453,99.219017,13.844405
1454,99.445297,13.844405
1455,99.671577,13.844405
1456,99.89785,13.844405
1457,100.12413,13.844405
1458,100.350403,13.844405
1459,100.576683,13.844405
1460,100.802956,13.844405
1461,101.029236,13.844405
1462,101.255516,13.844405
1463,101.481789,13.844405
1464,101.708069,13.844405
1465,101.934341,13.844405
1466,102.160622,13.844405
1467,102.386894,13.844405
1468,102.613174,13.844405
1469,102.839447,13.844405
1490,98.766464,14.064005
1491,98.992744,14.064005
1492,99.219017,14.064005
1493,99.445297,14.064005
1494,99.671577,14.064005
1495,99.89785,14.064005
1496,100.12413,14.064005
1497,100.350403,14.064005
1498,100.576683,14.064005
1499,100.802956,14.064005
1500,101.029236,14.064005
1501,101.255516,14.064005
1502,101.481789,14.064005
1503,101.708069,14.064005
1504,101.934341,14.064005
1505,102.160622,14.064005
1506,102.386894,14.064005
1507,102.613174,14.064005
1508,102.839447,14.064005
1528,98.540192,14.283393
1529,98.766464,14.283393
1530,98.992744,14.283393
1531,99.219017,14.283393
1532,99.445297,14.283393
1533,99.671577,14.283393
1534,99.89785,14.283393
1535,100.12413,14.283393
1536,100.350403,14.283393
1537,100.576683,14.283393
1538,100.802956,14.283393
1539,101.029236,14.283393
1540,101.255516,14.283393
1541,101.481789,14.283393
1542,101.708069,14.283393
1543,101.934341,14.283393
1544,102.160622,14.283393
1545,102.386894,14.283393
1546,102.613174,14.283393
1547,102.839447,14.283393
1548,103.065727,14.283393
1549,103.292007,14.283393
1550,103.51828,14.283393
1551,103.74456,14.283393
1552,103.970833,14.283393
1553,104.197113,14.283393
1554,104.423386,14.283393
1555,104.649666,14.283393
1556,104.875938,14.283393
1557,105.102219,14.283393
1558,105.328499,14.283393
1567,98.540192,14.502567
1568,98.766464,14.502567
1569,98.992744,14.502567
1570,99.219017,14.502567
1571,99.445297,14.502567
1572,99.671577,14.502567
1573,99.89785,14.502567
1574,100.12413,14.502567
1575,100.350403,14.502567
1576,100.576683,14.502567
1577,100.802956,14.502567
1578,101.029236,14.502567
1579,101.255516,14.502567
1580,101.481789,14.502567
1581,101.708069,14.502567
1582,101.934341,14.502567
1583,102.160622,14.502567
1584,102.386894,14.502567
1585,102.613174,14.502567
1586,102.839447,14.502567
1587,103.065727,14.502567
1588,103.292007,14.502567
1589,103.51828,14.502567
1590,103.74456,14.502567
1591,103.970833,14.502567
1592,104.197113,14.502567
1593,104.423386,14.502567
1594,104.649666,14.502567
1595,104.875938,14.502567
1596,105.102219,14.502567
1597,105.328499,14.502567
1598,105.554771,14.502567
1605,98.313911,14.721525
1606,98.540192,14.721525
1607,98.766464,14.721525
1608,98.992744,14.721525
1609,99.219017,14.721525
1610,99.445297,14.721525
1611,99.671577,14.721525
1612,99.89785,14.721525
1613,100.12413,14.721525
1614,100.350403,14.721525
1615,100.576683,14.721525
1616,100.802956,14.721525
1617,101.029236,14.721525
1618,101.255516,14.721525
1619,101.481789,14.721525
1620,101.708069,14.721525
1621,101.934341,14.721525
1622,102.160622,14.721525
1623,102.386894,14.721525
1624,102.613174,14.721525
1625,102.839447,14.721525
1626,103.065727,14.721525
1627,103.292007,14.721525
1628,103.51828,14.721525
1629,103.74456,14.721525
1630,103.970833,14.721525
1631,104.197113,14.721525
1632,104.423386,14.721525
1633,104.649666,14.721525
1634,104.875938,14.721525
1635,105.102219,14.721525
1636,105.328499,14.721525
1637,105.554771,14.721525
1644,98.313911,14.940264
1645,98.540192,14.940264
1646,98.766464,14.940264
1647,98.992744,14.940264
1648,99.219017,14.940264
1649,99.445297,14.940264
1650,99.671577,14.940264
1651,99.89785,14.940264
1652,100.12413,14.940264
1653,100.350403,14.940264
1654,100.576683,14.940264
1655,100.802956,14.940264
1656,101.029236,14.940264
1657,101.255516,14.940264
1658,101.481789,14.940264
1659,101.708069,14.940264
1660,101.934341,14.940264
1661,102.160622,14.940264
1662,102.386894,14.940264
1663,102.613174,14.940264
1664,102.839447,14.940264
1665,103.065727,14.940264
1666,103.292007,14.940264
1667,103.51828,14.940264
1668,103.74456,14.940264
1669,103.970833,14.940264
1670,104.197113,14.940264
1671,104.423386,14.940264
1672,104.649666,14.940264
1673,104.875938,14.940264
1674,105.102219,14.940264
1675,105.328499,14.940264
1676,105.554771,14.940264
1682,98.087639,15.15878
1683,98.313911,15.15878
1684,98.540192,15.15878
1685,98.766464,15.15878
1686,98.992744,15.15878
1687,99.219017,15.15878
1688,99.445297,15.15878
1689,99.671577,15.15878
1690,99.89785,15.15878
1691,100.12413,15.15878
1692,100.350403,15.15878
1693,100.576683,15.15878
1694,100.802956,15.15878
1695,101.029236,15.15878
1696,101.255516,15.15878
1697,101.481789,15.15878
1698,101.708069,15.15878
1699,101.934341,15.15878
1700,102.160622,15.15878
1701,102.386894,15.15878
1702,102.613174,15.15878
1703,102.839447,15.15878
1704,103.065727,15.15878
1705,103.292007,15.15878
1706,103.51828,15.15878
1707,103.74456,15.15878
1708,103.970833,15.15878
1709,104.197113,15.15878
1710,104.423386,15.15878
1711,104.649666,15.15878
1712,104.875938,15.15878
1713,105.102219,15.15878
1714,105.328499,15.15878
1715,105.554771,15.15878
1722,98.313911,15.37707
1723,98.540192,15.37707
1724,98.766464,15.37707
1725,98.992744,15.37707
1726,99.219017,15.37707
1727,99.445297,15.37707
1728,99.671577,15.37707
1729,99.89785,15.37707
1730,100.12413,15.37707
1731,100.350403,15.37707
1732,100.576683,15.37707
1733,100.802956,15.37707
1734,101.029236,15.37707
1735,101.255516,15.37707
1736,101.481789,15.37707
1737,101.708069,15.37707
1738,101.934341,15.37707
1739,102.160622,15.37707
1740,102.386894,15.37707
1741,102.613174,15.37707
1742,102.839447,15.37707
1743,103.065727,15.37707
1744,103.292007,15.37707
1745,103.51828,15.37707
1746,103.74456,15.37707
1747,103.970833,15.37707
1748,104.197113,15.37707
1749,104.423386,15.37707
1750,104.649666,15.37707
1751,104.875938,15.37707
1752,105.102219,15.37707
1753,105.328499,15.37707
1754,105.554771,15.37707
1762,98.540192,15.595132
1763,98.766464,15.595132
1764,98.992744,15.595132
1765,99.219017,15.595132
1766,99.445297,15.595132
1767,99.671577,15.595132
1768,99.89785,15.595132
1769,100.12413,15.595132
1770,100.350403,15.595132
1771,100.576683,15.595132
1772,100.802956,15.595132
1773,101.029236,15.595132
1774,101.255516,15.595132
1775,101.481789,15.595132
1776,101.708069,15.595132
1777,101.934341,15.595132
1778,102.160622,15.595132
1779,102.386894,15.595132
1780,102.613174,15.595132
1781,102.839447,15.595132
1782,103.065727,15.595132
1783,103.292007,15.595132
1784,103.51828,15.595132
1785,103.74456,15.595132
1786,103.970833,15.595132
1787,104.197113,15.595132
1788,104.423386,15.595132
1789,104.649666,15.595132
1790,104.875938,15.595132
1791,105.102219,15.595132
1792,105.328499,15.595132
1793,105.554771,15.595132
1801,98.540192,15.812963
1802,98.766464,15.812963
1803,98.992744,15.812963
1804,99.219017,15.812963
1805,99.445297,15.812963
1806,99.671577,15.812963
1807,99.89785,15.812963
1808,100.12413,15.812963
1809,100.350403,15.812963
1810,100.576683,15.812963
1811,100.802956,15.812963
1812,101.029236,15.812963
1813,101.255516,15.812963
1814,101.481789,15.812963
1815,101.708069,15.812963
1816,101.934341,15.812963
1817,102.160622,15.812963
1818,102.386894,15.812963
1819,102.613174,15.812963
1820,102.839447,15.812963
1821,103.065727,15.812963
1822,103.292007,15.812963
1823,103.51828,15.812963
1824,103.74456,15.812963
1825,103.970833,15.812963
1826,104.197113,15.812963
1827,104.423386,15.812963
1828,104.649666,15.812963
1829,104.875938,15.812963
1830,105.102219,15.812963
1831,105.328499,15.812963
1832,105.554771,15.812963
1840,98.540192,16.030558
1841,98.766464,16.030558
1842,98.992744,16.030558
1843,99.219017,16.030558
1844,99.445297,16.030558
1845,99.671577,16.030558
1846,99.89785,16.030558
1847,100.12413,16.030558
1848,100.350403,16.030558
1849,100.576683,16.030558
1850,100.802956,16.030558
1851,101.029236,16.030558
1852,101.255516,16.030558
1853,101.481789,16.030558
1854,101.708069,16.030558
1855,101.934341,16.030558
1856,102.160622,16.030558
1857,102.386894,16.030558
1858,102.613174,16.030558
